query_label,repository_name,owner_login,full_name,url,description,topics,created_at,pushed_at,stars,forks,primary_language,issues_total,pull_requests_total,releases_total,contributors_count
stars_5001_7500,vue-quill-editor,surmon-china,surmon-china/vue-quill-editor,https://github.com/surmon-china/vue-quill-editor,@quilljs editor component for @vuejs(2),vue | vue-quill-editor | quill | editor | vue-components | vuejs | vuejs2 | vue-component | vue2 | editor-plugin | quilljs | quill-editor | vue-resource | vue-plugin | web-editor | text-editor | vue-directive | quil | quill-vue,2016-12-15T14:38:40Z,2024-05-17T09:28:34Z,7417,1023,JavaScript,458,34,0,16
stars_5001_7500,react-modal,reactjs,reactjs/react-modal,https://github.com/reactjs/react-modal,Accessible modal dialog component for React,react | javascript | modal,2014-09-21T01:30:33Z,2026-03-02T09:12:20Z,7417,813,JavaScript,619,448,2,170
stars_5001_7500,vue-grid-layout,jbaysolutions,jbaysolutions/vue-grid-layout,https://github.com/jbaysolutions/vue-grid-layout,"A draggable and resizable grid layout, for Vue.js.",drag-and-drop | vue | vuejs2 | grid | grid-layout | widget | resize,2016-06-14T15:19:26Z,2024-05-09T07:00:58Z,7417,1540,JavaScript,614,189,36,63
stars_5001_7500,growthbook,growthbook,growthbook/growthbook,https://github.com/growthbook/growthbook,"Open Source Feature Flags, Experimentation, and Product Analytics",abtesting | statistics | abtest | experimentation | split-testing | snowflake | bigquery | redshift | clickhouse | analytics | ab-testing | feature-flags | feature-flagging | remote-config | continuous-delivery | data-analysis | data-science | data-engineering | databricks | warehouse-native,2021-05-07T23:11:51Z,2026-03-26T07:13:07Z,7417,694,TypeScript,1395,4136,53,116
stars_5001_7500,meshoptimizer,zeux,zeux/meshoptimizer,https://github.com/zeux/meshoptimizer,Mesh optimization library that makes meshes smaller and faster to render,gpu | mesh-processing | optimization | compression | simplification | gltf,2016-09-09T05:24:56Z,2026-03-25T21:54:52Z,7415,620,C++,319,511,22,44
stars_5001_7500,sshx,ekzhang,ekzhang/sshx,https://github.com/ekzhang/sshx,"Fast, collaborative live terminal sharing over the web",terminal | collaborative | rust | web | ssh | share | tty,2022-02-12T23:29:33Z,2025-06-19T14:09:18Z,7415,281,Rust,94,49,7,5
stars_5001_7500,t3code,pingdotgg,pingdotgg/t3code,https://github.com/pingdotgg/t3code,,,2026-02-08T23:46:22Z,2026-03-26T07:13:33Z,7413,1101,TypeScript,588,846,26,65
stars_5001_7500,IPQuality,xykt,xykt/IPQuality,https://github.com/xykt/IPQuality,IP质量检测脚本 - IP Quality Check Script,,2024-04-19T09:34:06Z,2026-03-23T09:15:52Z,7413,553,Shell,61,8,0,5
stars_5001_7500,Summer2026-Internships,vanshb03,vanshb03/Summer2026-Internships,https://github.com/vanshb03/Summer2026-Internships,Collection of Summer 2026 tech internships!,internships | summer-2025 | university | jobs | cvrve | fall-2025 | summer-2026 | spring-2026 | collaborate | github | internship,2024-05-01T12:33:14Z,2026-03-25T12:48:57Z,7410,275,,4111,340,0,133
stars_5001_7500,tutanota,tutao,tutao/tutanota,https://github.com/tutao/tutanota,"Tuta is an email service with a strong focus on security and privacy that lets you encrypt emails, contacts and calendar entries on all your devices.",javascript | mithril | encryption | email | tutanota | security | privacy,2014-07-28T14:14:45Z,2026-03-26T11:35:43Z,7409,606,TypeScript,6478,3669,896,131
stars_5001_7500,DataTables,DataTables,DataTables/DataTables,https://github.com/DataTables/DataTables,Tables plug-in for jQuery,,2010-05-16T07:02:32Z,2026-01-30T17:51:17Z,7408,2133,CSS,0,247,1,30
stars_5001_7500,mmagic,open-mmlab,open-mmlab/mmagic,https://github.com/open-mmlab/mmagic,"OpenMMLab Multimodal Advanced, Generative, and Intelligent Creation Toolbox. Unlock the magic 🪄: Generative-AI (AIGC), easy-to-use APIs, awsome model zoo, diffusion models, for text-to-image generation, image/video restoration/enhancement, etc.",super-resolution | inpainting | matting | image-generation | generative-adversarial-network | pytorch | deep-learning | video-interpolation | video-frame-interpolation | video-super-resolution | computer-vision | image-editing | image-processing | image-synthesis | diffusion | text2image | aigc | generative-ai | diffusion-models,2019-08-23T13:04:29Z,2024-08-06T07:19:40Z,7408,1100,Jupyter Notebook,710,1284,28,129
stars_5001_7500,gocv,hybridgroup,hybridgroup/gocv,https://github.com/hybridgroup/gocv,"Go package for computer vision using OpenCV 4 and beyond. Includes support for DNN, CUDA, OpenCV Contrib, and OpenVINO.",opencv | golang | video | computer-vision | video-capture | face-tracking | mjpeg | mjpeg-stream | image-processing | tensorflow | computervision | openvino | dnn | gocv | object-tracking | object-classification | cuda | onnx | yolo,2017-09-18T21:54:17Z,2026-02-18T10:26:23Z,7407,907,Go,795,564,47,179
stars_5001_7500,awesome-tauri,tauri-apps,tauri-apps/awesome-tauri,https://github.com/tauri-apps/awesome-tauri,"🚀 Awesome Tauri Apps, Plugins and Resources",awesome | awesome-list | tauri,2022-01-22T16:25:58Z,2026-03-11T23:13:20Z,7406,522,,46,582,0,362
stars_5001_7500,PythonSpiderNotes,lining0806,lining0806/PythonSpiderNotes,https://github.com/lining0806/PythonSpiderNotes,Python入门网络爬虫之精华版,python | zhihu | captcha | wechat | scrapy | selenium | cookie,2015-08-19T03:48:30Z,2021-06-21T02:47:57Z,7405,2170,Python,12,4,0,2
stars_5001_7500,gpt-neox,EleutherAI,EleutherAI/gpt-neox,https://github.com/EleutherAI/gpt-neox,"An implementation of model parallel autoregressive transformers on GPUs, based on the Megatron and DeepSpeed libraries",deepspeed-library | gpt-3 | transformers | language-model,2020-12-22T14:37:54Z,2026-02-03T00:16:14Z,7404,1100,Python,461,845,3,135
stars_5001_7500,my-git,xirong,xirong/my-git,https://github.com/xirong/my-git,Individual collecting material of learning git（有关 git 的学习资料）,git-flow | github-flow | git,2015-05-30T14:02:04Z,2021-08-24T07:51:02Z,7404,2504,,18,26,0,16
stars_5001_7500,LWM,LargeWorldModel,LargeWorldModel/LWM,https://github.com/LargeWorldModel/LWM,Large World Model -- Modeling Text and Video with Millions Context,,2024-02-08T04:16:42Z,2024-10-19T03:27:38Z,7403,558,Python,74,11,0,6
stars_5001_7500,kubeedge,kubeedge,kubeedge/kubeedge,https://github.com/kubeedge/kubeedge,Kubernetes Native Edge Computing Framework (project under CNCF),kubernetes | edge-computing | golang | mosquitto | mqtt | device-management | cloud-native | container | cncf | docker | iot,2018-09-28T08:57:49Z,2026-03-19T06:35:44Z,7403,1866,Go,2434,4131,91,388
stars_5001_7500,Movie_Data_Capture,mvdctop,mvdctop/Movie_Data_Capture,https://github.com/mvdctop/Movie_Data_Capture,Local Movies Organizer,emby | kodi | plex | python | nas | movie | jellyfin,2019-05-26T11:24:22Z,2026-03-17T22:22:08Z,7401,1393,Python,0,334,56,4
stars_5001_7500,js-framework-benchmark,krausest,krausest/js-framework-benchmark,https://github.com/krausest/js-framework-benchmark,A comparison of the performance of a few popular javascript frameworks,,2015-12-09T20:10:53Z,2026-03-24T19:55:11Z,7400,893,JavaScript,476,1449,48,363
stars_5001_7500,Awesome-WAF,0xInfection,0xInfection/Awesome-WAF,https://github.com/0xInfection/Awesome-WAF,Everything about Web Application Firewalls (WAFs) from Security Standpoint! 🔥,waf | web-application-firewall | firewall | awesome-list | awesome | waf-bypass | waf-detection | waf-test | waf-testing | waf-fingerprints | bypass-waf | infosec | security,2019-01-08T04:57:06Z,2026-03-26T04:59:18Z,7400,1170,Python,8,21,0,13
stars_5001_7500,langchain-tutorials,gkamradt,gkamradt/langchain-tutorials,https://github.com/gkamradt/langchain-tutorials,Overview and tutorial of the LangChain Library,,2023-02-13T18:24:18Z,2024-08-05T09:18:46Z,7400,2033,Jupyter Notebook,37,33,0,17
stars_5001_7500,windows-defender-remover,ionuttbara,ionuttbara/windows-defender-remover,https://github.com/ionuttbara/windows-defender-remover,"A tool which is uses to remove Windows Defender in Windows 8.x, Windows 10 (every version) and Windows 11.",security | windows | windows-defender | defender | tweaking | defender-disabler | defender-remover,2021-08-13T20:44:46Z,2026-02-09T16:29:24Z,7400,475,Batchfile,213,14,60,12
stars_5001_7500,LibreSprite,LibreSprite,LibreSprite/LibreSprite,https://github.com/LibreSprite/LibreSprite,Animated sprite editor & pixel art tool -- Fork of the last GPLv2 commit of Aseprite,pixel-art | cplusplus | cpp | pixel-editor | drawing | animation | graphics | sprites,2016-08-31T17:26:42Z,2026-02-14T13:14:37Z,7397,458,C++,285,244,5,79
stars_5001_7500,learnyounode,workshopper,workshopper/learnyounode,https://github.com/workshopper/learnyounode,Learn You The Node.js For Much Win! An intro to Node.js via a set of self-guided workshops.,workshopper | nodeschool | nodejs | learn-to-code | learning-by-doing,2013-08-05T13:45:31Z,2021-12-04T20:27:04Z,7396,1829,HTML,389,330,0,146
stars_5001_7500,presidio,microsoft,microsoft/presidio,https://github.com/microsoft/presidio,"An open-source framework for detecting, redacting, masking, and anonymizing sensitive data (PII) across text, images, and structured data. Supports NLP, pattern matching, and customizable pipelines.",python | pii | privacy | data-anonymization | de-identification | data-masking | transformers | pii-detection | data-obfuscation | data-privacy | data-redaction | guardrails | image-redactor | named-entity-recognition | nlp | personally-identifiable-information | phi | sensitive-data | spacy | anonymization,2018-05-04T11:08:58Z,2026-03-24T11:30:15Z,7396,981,Python,521,1230,47,170
stars_5001_7500,SpringCloud-Learning,dyc87112,dyc87112/SpringCloud-Learning,https://github.com/dyc87112/SpringCloud-Learning,Spring Cloud基础教程，持续连载更新中,spring-cloud | spring-boot | nacos | sentinel | hystrix | ribbon | consul | eureka | zuul | stream | rabbitmq | zipkin,2016-08-21T03:39:52Z,2023-02-22T07:00:15Z,7395,2869,Java,26,13,0,6
stars_5001_7500,TensorLayer,tensorlayer,tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,Deep Learning and Reinforcement Learning Library for Scientists and Engineers ,tensorlayer | deep-learning | tensorflow | neural-network | reinforcement-learning | artificial-intelligence | gan | a3c | tensorflow-tutorials | dqn | object-detection | chatbot | python | tensorflow-tutorial | imagenet | google,2016-06-07T15:55:16Z,2023-02-18T07:58:21Z,7394,1592,Python,467,699,76,136
stars_5001_7500,apscheduler,agronholm,agronholm/apscheduler,https://github.com/agronholm/apscheduler,Task scheduling library for Python,cron | scheduling | automation | python,2016-03-27T12:51:50Z,2026-03-01T18:38:56Z,7390,751,Python,688,267,7,64
stars_5001_7500,GUI.for.SingBox,GUI-for-Cores,GUI-for-Cores/GUI.for.SingBox,https://github.com/GUI-for-Cores/GUI.for.SingBox,"Modern, lightweight desktop app built with Wails (Go) and Vue 3. Efficient, cross-platform, and fast.",gui | sing-box | typescript | vue3 | wails | rolldown-vite,2024-01-05T17:02:00Z,2026-03-22T15:49:29Z,7387,625,Vue,0,21,3,14
stars_5001_7500,Mapper,abel533,abel533/Mapper,https://github.com/abel533/Mapper,Mybatis Common Mapper - Easy to use,mybatis-plugin | mybatis | mapper,2014-11-21T11:02:10Z,2026-03-24T12:17:16Z,7386,1611,Java,834,108,11,63
stars_5001_7500,jerryscript,jerryscript-project,jerryscript-project/jerryscript,https://github.com/jerryscript-project/jerryscript,Ultra-lightweight JavaScript engine for the Internet of Things.,javascript-engine | javascript | jerryscript | internet-of-things | iot | runtime,2015-04-03T01:10:31Z,2025-10-08T17:35:32Z,7385,691,C,1614,3655,7,128
stars_5001_7500,NewsBlur,samuelclay,samuelclay/NewsBlur,https://github.com/samuelclay/NewsBlur,NewsBlur is a personal news reader that brings people together to talk about the world. A new sound of an old instrument.,rss-reader | ios | android | mongodb | postgresql | redis | elasticsearch | python | rss | feed-reader,2009-01-05T14:00:43Z,2026-03-25T23:48:17Z,7385,1029,Python,1530,559,26,115
stars_5001_7500,Road2Coding,rd2coding,rd2coding/Road2Coding,https://github.com/rd2coding/Road2Coding,编程之路,,2021-04-07T15:56:47Z,2025-07-14T07:02:21Z,7383,1028,,0,1,0,2
stars_5001_7500,gocd,gocd,gocd/gocd,https://github.com/gocd/gocd,GoCD - Continuous Delivery server main repository,ci | cd | gocd | ci-cd | continuous-integration | continuous-delivery-server | continuous-delivery | infrastructure-as-code | continuous-deployment | continuous-testing,2013-12-13T05:26:16Z,2026-03-26T02:15:04Z,7383,980,Java,3484,10677,87,185
stars_5001_7500,dendron,dendronhq,dendronhq/dendron,https://github.com/dendronhq/dendron,The personal knowledge management (PKM) tool that grows as you do!,pkm | markdown | markdown-editor | vscode | zettelkasten | dendron,2020-06-24T17:06:00Z,2025-11-13T05:31:19Z,7381,295,TypeScript,1759,2085,0,79
stars_5001_7500,kimi-cli,MoonshotAI,MoonshotAI/kimi-cli,https://github.com/MoonshotAI/kimi-cli,Kimi Code CLI is your next CLI agent.,,2025-10-15T12:58:03Z,2026-03-26T08:31:05Z,7381,762,Python,530,855,79,53
stars_5001_7500,jazzy,realm,realm/jazzy,https://github.com/realm/jazzy,Soulful docs for Swift & Objective-C,swift | sourcekit | sourcekitten | ruby | xcode,2014-06-06T05:52:11Z,2026-01-15T12:05:31Z,7379,413,Ruby,906,510,64,69
stars_5001_7500,slambook,gaoxiang12,gaoxiang12/slambook,https://github.com/gaoxiang12/slambook,,slam,2016-06-27T06:19:11Z,2024-03-22T07:09:47Z,7379,3318,C++,275,32,0,21
stars_5001_7500,ArchWSL,yuk7,yuk7/ArchWSL,https://github.com/yuk7/ArchWSL,ArchLinux based WSL Distribution. Supports multiple install.,archlinux | wsl | windows-10 | windows-subsystem-linux | uwp-apps | windows-terminal | wsldl,2017-12-04T12:12:26Z,2025-03-19T01:05:12Z,7375,205,Makefile,318,33,49,19
stars_5001_7500,FSPagerView,WenchaoD,WenchaoD/FSPagerView,https://github.com/WenchaoD/FSPagerView,FSPagerView is an elegant Screen Slide Library. It is extremely helpful for making Banner View、Product Show、Welcome/Guide Pages、Screen/ViewController Sliders.,swift | objective-c | infinite-scroll | banner-view | banner-slider | banner | uicollectionview | uicollectionviewlayout | ios | pages,2017-02-10T14:28:37Z,2025-01-02T03:38:18Z,7374,1067,Swift,305,73,0,11
stars_5001_7500,kubectl-ai,GoogleCloudPlatform,GoogleCloudPlatform/kubectl-ai,https://github.com/GoogleCloudPlatform/kubectl-ai,AI powered Kubernetes Assistant,ai | assistant | cli | kubernetes,2025-01-20T18:07:16Z,2026-03-25T02:22:52Z,7374,692,Go,170,461,30,53
stars_5001_7500,garak,NVIDIA,NVIDIA/garak,https://github.com/NVIDIA/garak,the LLM vulnerability scanner,ai | llm-evaluation | llm-security | security-scanners | vulnerability-assessment,2023-05-10T18:52:16Z,2026-03-26T07:44:13Z,7372,843,HTML,803,782,28,74
stars_5001_7500,reconftw,six2dez,six2dez/reconftw,https://github.com/six2dez/reconftw,reconFTW is a tool designed to perform automated recon on a target domain by running the best set of tools to perform scanning and finding out vulnerabilities,bugbounty | hacking | recon | pentest | subdomain | nuclei | vulnerabilities | scanner | osint | penetration-testing | pentesting | reconnaissance | dns | pentest-tool | security | security-tools | bug-bounty | bugbounty-tool | subdomain-enumeration,2020-12-30T23:52:52Z,2026-03-25T13:18:34Z,7372,1146,Shell,502,478,59,73
stars_5001_7500,goim,Terry-Mao,Terry-Mao/goim,https://github.com/Terry-Mao/goim,goim,,2015-04-30T13:01:32Z,2023-05-05T02:28:56Z,7370,1800,Go,262,141,2,47
stars_5001_7500,microsoft-ui-xaml,microsoft,microsoft/microsoft-ui-xaml,https://github.com/microsoft/microsoft-ui-xaml,WinUI: a modern UI framework with a rich set of controls and styles to build dynamic and high-performing Windows applications.,desktop | windows | xaml | fluent-design | csharp | cpp | windows-10 | uwp | winui | winui3,2018-07-26T18:45:29Z,2026-03-25T08:24:41Z,7369,812,C++,7920,2215,132,162
stars_5001_7500,next-enterprise,Blazity,Blazity/next-enterprise,https://github.com/Blazity/next-enterprise,"💼 An enterprise-grade Next.js boilerplate for high-performance, maintainable apps. Packed with features like Tailwind CSS, TypeScript, ESLint, Prettier, testing tools, and more to accelerate your development.",boilerplate | chatgpt | cva | eslint | jamstack | javascript-ai | next | next-js | next-theme | nextjs | radix-ui | react | react-enterprise-boilerplate | seo | starter-kit | starter-template | tailwindcss | typescript | vercel | nextjs13,2023-04-21T10:57:41Z,2026-03-19T21:41:31Z,7369,1983,TypeScript,43,343,0,15
stars_5001_7500,tabula,tabulapdf,tabulapdf/tabula,https://github.com/tabulapdf/tabula,Tabula is a tool for liberating data tables trapped inside PDF files,pdf | csv | excel | tables | scraping,2013-03-11T19:28:51Z,2025-03-14T14:04:33Z,7369,684,CSS,0,93,20,45
stars_5001_7500,opencli,jackwener,jackwener/opencli,https://github.com/jackwener/opencli,"Make Any Website & Tool Your CLI. A universal CLI Hub and AI-native runtime. Transform any website, Electron app, or local binary into a standardized command-line interface. Built for AI Agents to discover, learn, and execute tools seamlessly via a unified AGENT.md integration.",ai-agent | ai-agents | ai-tools | cli,2026-03-14T22:10:23Z,2026-03-26T11:10:33Z,7368,587,TypeScript,107,365,59,62
